flow_id,size,source,target,fct
474,1023,237,475,1654
1,1023,238,0,2046
3,1023,239,1,2046
5,1023,240,2,2046
7,1023,241,3,2046
9,1023,242,4,2046
11,1023,243,5,2046
13,1023,244,6,2046
15,1023,245,7,2046
17,1023,246,8,2046
19,1023,247,9,2046
21,1023,248,10,2046
23,1023,249,11,2046
25,1023,250,12,2046
27,1023,251,13,2046
29,1023,252,14,2046
31,1023,253,15,2046
33,1023,254,16,2046
35,1023,255,17,2046
37,1023,256,18,2046
39,1023,257,19,2046
41,1023,258,20,2046
43,1023,259,21,2046
45,1023,260,22,2046
47,1023,261,23,2046
49,1023,262,24,2046
51,1023,263,25,2046
53,1023,264,26,2046
55,1023,265,27,2046
57,1023,266,28,2046
59,1023,267,29,2046
61,1023,268,30,2046
63,1023,269,31,2046
65,1023,270,32,2046
67,1023,271,33,2046
69,1023,272,34,2046
71,1023,273,35,2046
73,1023,274,36,2046
75,1023,275,37,2046
77,1023,276,38,2046
79,1023,277,39,2046
81,1023,278,40,2046
83,1023,279,41,2046
85,1023,280,42,2046
87,1023,281,43,2046
89,1023,282,44,2046
91,1023,283,45,2046
93,1023,284,46,2046
95,1023,285,47,2046
97,1023,286,48,2046
99,1023,287,49,2046
101,1023,288,50,2046
103,1023,289,51,2046
105,1023,290,52,2046
107,1023,291,53,2046
109,1023,292,54,2046
111,1023,293,55,2046
113,1023,294,56,2046
115,1023,295,57,2046
117,1023,296,58,2046
119,1023,297,59,2046
121,1023,298,60,2046
123,1023,299,61,2046
125,1023,300,62,2046
127,1023,301,63,2046
129,1023,302,64,2046
131,1023,303,65,2046
133,1023,304,66,2046
135,1023,305,67,2046
137,1023,306,68,2046
139,1023,307,69,2046
141,1023,308,70,2046
143,1023,309,71,2046
145,1023,310,72,2046
147,1023,311,73,2046
149,1023,312,74,2046
151,1023,313,75,2046
153,1023,314,76,2046
155,1023,315,77,2046
157,1023,316,78,2046
159,1023,317,79,2046
161,1023,318,80,2046
163,1023,319,81,2046
165,1023,320,82,2046
167,1023,321,83,2046
169,1023,322,84,2046
171,1023,323,85,2046
173,1023,324,86,2046
175,1023,325,87,2046
177,1023,326,88,2046
179,1023,327,89,2046
181,1023,328,90,2046
183,1023,329,91,2046
185,1023,330,92,2046
187,1023,331,93,2046
189,1023,332,94,2046
191,1023,333,95,2046
193,1023,334,96,2046
195,1023,335,97,2046
197,1023,336,98,2046
199,1023,337,99,2046
201,1023,338,100,2046
203,1023,339,101,2046
205,1023,340,102,2046
207,1023,341,103,2046
209,1023,342,104,2046
211,1023,343,105,2046
213,1023,344,106,2046
215,1023,345,107,2046
217,1023,346,108,2046
219,1023,347,109,2046
221,1023,348,110,2046
223,1023,349,111,2046
225,1023,350,112,2046
227,1023,351,113,2046
229,1023,352,114,2046
231,1023,353,115,2046
233,1023,354,116,2046
235,1023,355,117,2046
237,1023,356,118,2046
239,1023,357,119,2046
241,1023,358,120,2046
243,1023,359,121,2046
245,1023,360,122,2046
247,1023,361,123,2046
249,1023,362,124,2046
251,1023,363,125,2046
253,1023,364,126,2046
255,1023,365,127,2046
257,1023,366,128,2046
259,1023,367,129,2046
261,1023,368,130,2046
263,1023,369,131,2046
265,1023,370,132,2046
267,1023,371,133,2046
269,1023,372,134,2046
271,1023,373,135,2046
273,1023,374,136,2046
275,1023,375,137,2046
277,1023,376,138,2046
279,1023,377,139,2046
281,1023,378,140,2046
283,1023,379,141,2046
285,1023,380,142,2046
287,1023,381,143,2046
289,1023,382,144,2046
291,1023,383,145,2046
293,1023,384,146,2046
295,1023,385,147,2046
297,1023,386,148,2046
299,1023,387,149,2046
301,1023,388,150,2046
303,1023,389,151,2046
305,1023,390,152,2046
307,1023,391,153,2046
309,1023,392,154,2046
311,1023,393,155,2046
313,1023,394,156,2046
315,1023,395,157,2046
317,1023,396,158,2046
319,1023,397,159,2046
321,1023,398,160,2046
323,1023,399,161,2046
325,1023,400,162,2046
327,1023,401,163,2046
329,1023,402,164,2046
331,1023,403,165,2046
333,1023,404,166,2046
335,1023,405,167,2046
337,1023,406,168,2046
339,1023,407,169,2046
341,1023,408,170,2046
343,1023,409,171,2046
345,1023,410,172,2046
347,1023,411,173,2046
349,1023,412,174,2046
351,1023,413,175,2046
353,1023,414,176,2046
355,1023,415,177,2046
357,1023,416,178,2046
359,1023,417,179,2046
361,1023,418,180,2046
363,1023,419,181,2046
365,1023,420,182,2046
367,1023,421,183,2046
369,1023,422,184,2046
371,1023,423,185,2046
373,1023,424,186,2046
375,1023,425,187,2046
377,1023,426,188,2046
379,1023,427,189,2046
381,1023,428,190,2046
383,1023,429,191,2046
385,1023,430,192,2046
387,1023,431,193,2046
389,1023,432,194,2046
391,1023,433,195,2046
393,1023,434,196,2046
395,1023,435,197,2046
397,1023,436,198,2046
399,1023,437,199,2046
401,1023,438,200,2046
403,1023,439,201,2046
405,1023,440,202,2046
407,1023,441,203,2046
409,1023,442,204,2046
411,1023,443,205,2046
413,1023,444,206,2046
415,1023,445,207,2046
417,1023,446,208,2046
419,1023,447,209,2046
421,1023,448,210,2046
423,1023,449,211,2046
425,1023,450,212,2046
427,1023,451,213,2046
429,1023,452,214,2046
431,1023,453,215,2046
433,1023,454,216,2046
435,1023,455,217,2046
437,1023,456,218,2046
439,1023,457,219,2046
441,1023,458,220,2046
443,1023,459,221,2046
445,1023,460,222,2046
447,1023,461,223,2046
449,1023,462,224,2046
451,1023,463,225,2046
453,1023,464,226,2046
455,1023,465,227,2046
457,1023,466,228,2046
459,1023,467,229,2046
461,1023,468,230,2046
463,1023,469,231,2046
465,1023,470,232,2046
467,1023,471,233,2046
469,1023,472,234,2046
471,1023,473,235,2046
473,1023,474,236,2046
475,1023,475,237,2046
0,1023,0,238,2046
2,1023,1,239,2046
4,1023,2,240,2046
6,1023,3,241,2046
8,1023,4,242,2046
10,1023,5,243,2046
12,1023,6,244,2046
14,1023,7,245,2046
16,1023,8,246,2046
18,1023,9,247,2046
20,1023,10,248,2046
22,1023,11,249,2046
24,1023,12,250,2046
26,1023,13,251,2046
28,1023,14,252,2046
30,1023,15,253,2046
32,1023,16,254,2046
34,1023,17,255,2046
36,1023,18,256,2046
38,1023,19,257,2046
40,1023,20,258,2046
42,1023,21,259,2046
44,1023,22,260,2046
46,1023,23,261,2046
48,1023,24,262,2046
50,1023,25,263,2046
52,1023,26,264,2046
54,1023,27,265,2046
56,1023,28,266,2046
58,1023,29,267,2046
60,1023,30,268,2046
62,1023,31,269,2046
64,1023,32,270,2046
66,1023,33,271,2046
68,1023,34,272,2046
70,1023,35,273,2046
72,1023,36,274,2046
74,1023,37,275,2046
76,1023,38,276,2046
78,1023,39,277,2046
80,1023,40,278,2046
82,1023,41,279,2046
84,1023,42,280,2046
86,1023,43,281,2046
88,1023,44,282,2046
90,1023,45,283,2046
92,1023,46,284,2046
94,1023,47,285,2046
96,1023,48,286,2046
98,1023,49,287,2046
100,1023,50,288,2046
102,1023,51,289,2046
104,1023,52,290,2046
106,1023,53,291,2046
108,1023,54,292,2046
110,1023,55,293,2046
112,1023,56,294,2046
114,1023,57,295,2046
116,1023,58,296,2046
118,1023,59,297,2046
120,1023,60,298,2046
122,1023,61,299,2046
124,1023,62,300,2046
126,1023,63,301,2046
128,1023,64,302,2046
130,1023,65,303,2046
132,1023,66,304,2046
134,1023,67,305,2046
136,1023,68,306,2046
138,1023,69,307,2046
140,1023,70,308,2046
142,1023,71,309,2046
144,1023,72,310,2046
146,1023,73,311,2046
148,1023,74,312,2046
150,1023,75,313,2046
152,1023,76,314,2046
154,1023,77,315,2046
156,1023,78,316,2046
158,1023,79,317,2046
160,1023,80,318,2046
162,1023,81,319,2046
164,1023,82,320,2046
166,1023,83,321,2046
168,1023,84,322,2046
170,1023,85,323,2046
172,1023,86,324,2046
174,1023,87,325,2046
176,1023,88,326,2046
178,1023,89,327,2046
180,1023,90,328,2046
182,1023,91,329,2046
184,1023,92,330,2046
186,1023,93,331,2046
188,1023,94,332,2046
190,1023,95,333,2046
192,1023,96,334,2046
194,1023,97,335,2046
196,1023,98,336,2046
198,1023,99,337,2046
200,1023,100,338,2046
202,1023,101,339,2046
204,1023,102,340,2046
206,1023,103,341,2046
208,1023,104,342,2046
210,1023,105,343,2046
212,1023,106,344,2046
214,1023,107,345,2046
216,1023,108,346,2046
218,1023,109,347,2046
220,1023,110,348,2046
222,1023,111,349,2046
224,1023,112,350,2046
226,1023,113,351,2046
228,1023,114,352,2046
230,1023,115,353,2046
232,1023,116,354,2046
234,1023,117,355,2046
236,1023,118,356,2046
238,1023,119,357,2046
240,1023,120,358,2046
242,1023,121,359,2046
244,1023,122,360,2046
246,1023,123,361,2046
248,1023,124,362,2046
250,1023,125,363,2046
252,1023,126,364,2046
254,1023,127,365,2046
256,1023,128,366,2046
258,1023,129,367,2046
260,1023,130,368,2046
262,1023,131,369,2046
264,1023,132,370,2046
266,1023,133,371,2046
268,1023,134,372,2046
270,1023,135,373,2046
272,1023,136,374,2046
274,1023,137,375,2046
276,1023,138,376,2046
278,1023,139,377,2046
280,1023,140,378,2046
282,1023,141,379,2046
284,1023,142,380,2046
286,1023,143,381,2046
288,1023,144,382,2046
290,1023,145,383,2046
292,1023,146,384,2046
294,1023,147,385,2046
296,1023,148,386,2046
298,1023,149,387,2046
300,1023,150,388,2046
302,1023,151,389,2046
304,1023,152,390,2046
306,1023,153,391,2046
308,1023,154,392,2046
310,1023,155,393,2046
312,1023,156,394,2046
314,1023,157,395,2046
316,1023,158,396,2046
318,1023,159,397,2046
320,1023,160,398,2046
322,1023,161,399,2046
324,1023,162,400,2046
326,1023,163,401,2046
328,1023,164,402,2046
330,1023,165,403,2046
332,1023,166,404,2046
334,1023,167,405,2046
336,1023,168,406,2046
338,1023,169,407,2046
340,1023,170,408,2046
342,1023,171,409,2046
344,1023,172,410,2046
346,1023,173,411,2046
348,1023,174,412,2046
350,1023,175,413,2046
352,1023,176,414,2046
354,1023,177,415,2046
356,1023,178,416,2046
358,1023,179,417,2046
360,1023,180,418,2046
362,1023,181,419,2046
364,1023,182,420,2046
366,1023,183,421,2046
368,1023,184,422,2046
370,1023,185,423,2046
372,1023,186,424,2046
374,1023,187,425,2046
376,1023,188,426,2046
378,1023,189,427,2046
380,1023,190,428,2046
382,1023,191,429,2046
384,1023,192,430,2046
386,1023,193,431,2046
388,1023,194,432,2046
390,1023,195,433,2046
392,1023,196,434,2046
394,1023,197,435,2046
396,1023,198,436,2046
398,1023,199,437,2046
400,1023,200,438,2046
402,1023,201,439,2046
404,1023,202,440,2046
406,1023,203,441,2046
408,1023,204,442,2046
410,1023,205,443,2046
412,1023,206,444,2046
414,1023,207,445,2046
416,1023,208,446,2046
418,1023,209,447,2046
420,1023,210,448,2046
422,1023,211,449,2046
424,1023,212,450,2046
426,1023,213,451,2046
428,1023,214,452,2046
430,1023,215,453,2046
432,1023,216,454,2046
434,1023,217,455,2046
436,1023,218,456,2046
438,1023,219,457,2046
440,1023,220,458,2046
442,1023,221,459,2046
444,1023,222,460,2046
446,1023,223,461,2046
448,1023,224,462,2046
450,1023,225,463,2046
452,1023,226,464,2046
454,1023,227,465,2046
456,1023,228,466,2046
458,1023,229,467,2046
460,1023,230,468,2046
462,1023,231,469,2046
464,1023,232,470,2046
466,1023,233,471,2046
468,1023,234,472,2046
470,1023,235,473,2046
472,1023,236,474,2046
