flow_id,size,source,target,fct
506,1023,253,507,1661
1,1023,254,0,2046
3,1023,255,1,2046
5,1023,256,2,2046
7,1023,257,3,2046
9,1023,258,4,2046
11,1023,259,5,2046
13,1023,260,6,2046
15,1023,261,7,2046
17,1023,262,8,2046
19,1023,263,9,2046
21,1023,264,10,2046
23,1023,265,11,2046
25,1023,266,12,2046
27,1023,267,13,2046
29,1023,268,14,2046
31,1023,269,15,2046
33,1023,270,16,2046
35,1023,271,17,2046
37,1023,272,18,2046
39,1023,273,19,2046
41,1023,274,20,2046
43,1023,275,21,2046
45,1023,276,22,2046
47,1023,277,23,2046
49,1023,278,24,2046
51,1023,279,25,2046
53,1023,280,26,2046
55,1023,281,27,2046
57,1023,282,28,2046
59,1023,283,29,2046
61,1023,284,30,2046
63,1023,285,31,2046
65,1023,286,32,2046
67,1023,287,33,2046
69,1023,288,34,2046
71,1023,289,35,2046
73,1023,290,36,2046
75,1023,291,37,2046
77,1023,292,38,2046
79,1023,293,39,2046
81,1023,294,40,2046
83,1023,295,41,2046
85,1023,296,42,2046
87,1023,297,43,2046
89,1023,298,44,2046
91,1023,299,45,2046
93,1023,300,46,2046
95,1023,301,47,2046
97,1023,302,48,2046
99,1023,303,49,2046
101,1023,304,50,2046
103,1023,305,51,2046
105,1023,306,52,2046
107,1023,307,53,2046
109,1023,308,54,2046
111,1023,309,55,2046
113,1023,310,56,2046
115,1023,311,57,2046
117,1023,312,58,2046
119,1023,313,59,2046
121,1023,314,60,2046
123,1023,315,61,2046
125,1023,316,62,2046
127,1023,317,63,2046
129,1023,318,64,2046
131,1023,319,65,2046
133,1023,320,66,2046
135,1023,321,67,2046
137,1023,322,68,2046
139,1023,323,69,2046
141,1023,324,70,2046
143,1023,325,71,2046
145,1023,326,72,2046
147,1023,327,73,2046
149,1023,328,74,2046
151,1023,329,75,2046
153,1023,330,76,2046
155,1023,331,77,2046
157,1023,332,78,2046
159,1023,333,79,2046
161,1023,334,80,2046
163,1023,335,81,2046
165,1023,336,82,2046
167,1023,337,83,2046
169,1023,338,84,2046
171,1023,339,85,2046
173,1023,340,86,2046
175,1023,341,87,2046
177,1023,342,88,2046
179,1023,343,89,2046
181,1023,344,90,2046
183,1023,345,91,2046
185,1023,346,92,2046
187,1023,347,93,2046
189,1023,348,94,2046
191,1023,349,95,2046
193,1023,350,96,2046
195,1023,351,97,2046
197,1023,352,98,2046
199,1023,353,99,2046
201,1023,354,100,2046
203,1023,355,101,2046
205,1023,356,102,2046
207,1023,357,103,2046
209,1023,358,104,2046
211,1023,359,105,2046
213,1023,360,106,2046
215,1023,361,107,2046
217,1023,362,108,2046
219,1023,363,109,2046
221,1023,364,110,2046
223,1023,365,111,2046
225,1023,366,112,2046
227,1023,367,113,2046
229,1023,368,114,2046
231,1023,369,115,2046
233,1023,370,116,2046
235,1023,371,117,2046
237,1023,372,118,2046
239,1023,373,119,2046
241,1023,374,120,2046
243,1023,375,121,2046
245,1023,376,122,2046
247,1023,377,123,2046
249,1023,378,124,2046
251,1023,379,125,2046
253,1023,380,126,2046
255,1023,381,127,2046
257,1023,382,128,2046
259,1023,383,129,2046
261,1023,384,130,2046
263,1023,385,131,2046
265,1023,386,132,2046
267,1023,387,133,2046
269,1023,388,134,2046
271,1023,389,135,2046
273,1023,390,136,2046
275,1023,391,137,2046
277,1023,392,138,2046
279,1023,393,139,2046
281,1023,394,140,2046
283,1023,395,141,2046
285,1023,396,142,2046
287,1023,397,143,2046
289,1023,398,144,2046
291,1023,399,145,2046
293,1023,400,146,2046
295,1023,401,147,2046
297,1023,402,148,2046
299,1023,403,149,2046
301,1023,404,150,2046
303,1023,405,151,2046
305,1023,406,152,2046
307,1023,407,153,2046
309,1023,408,154,2046
311,1023,409,155,2046
313,1023,410,156,2046
315,1023,411,157,2046
317,1023,412,158,2046
319,1023,413,159,2046
321,1023,414,160,2046
323,1023,415,161,2046
325,1023,416,162,2046
327,1023,417,163,2046
329,1023,418,164,2046
331,1023,419,165,2046
333,1023,420,166,2046
335,1023,421,167,2046
337,1023,422,168,2046
339,1023,423,169,2046
341,1023,424,170,2046
343,1023,425,171,2046
345,1023,426,172,2046
347,1023,427,173,2046
349,1023,428,174,2046
351,1023,429,175,2046
353,1023,430,176,2046
355,1023,431,177,2046
357,1023,432,178,2046
359,1023,433,179,2046
361,1023,434,180,2046
363,1023,435,181,2046
365,1023,436,182,2046
367,1023,437,183,2046
369,1023,438,184,2046
371,1023,439,185,2046
373,1023,440,186,2046
375,1023,441,187,2046
377,1023,442,188,2046
379,1023,443,189,2046
381,1023,444,190,2046
383,1023,445,191,2046
385,1023,446,192,2046
387,1023,447,193,2046
389,1023,448,194,2046
391,1023,449,195,2046
393,1023,450,196,2046
395,1023,451,197,2046
397,1023,452,198,2046
399,1023,453,199,2046
401,1023,454,200,2046
403,1023,455,201,2046
405,1023,456,202,2046
407,1023,457,203,2046
409,1023,458,204,2046
411,1023,459,205,2046
413,1023,460,206,2046
415,1023,461,207,2046
417,1023,462,208,2046
419,1023,463,209,2046
421,1023,464,210,2046
423,1023,465,211,2046
425,1023,466,212,2046
427,1023,467,213,2046
429,1023,468,214,2046
431,1023,469,215,2046
433,1023,470,216,2046
435,1023,471,217,2046
437,1023,472,218,2046
439,1023,473,219,2046
441,1023,474,220,2046
443,1023,475,221,2046
445,1023,476,222,2046
447,1023,477,223,2046
449,1023,478,224,2046
451,1023,479,225,2046
453,1023,480,226,2046
455,1023,481,227,2046
457,1023,482,228,2046
459,1023,483,229,2046
461,1023,484,230,2046
463,1023,485,231,2046
465,1023,486,232,2046
467,1023,487,233,2046
469,1023,488,234,2046
471,1023,489,235,2046
473,1023,490,236,2046
475,1023,491,237,2046
477,1023,492,238,2046
479,1023,493,239,2046
481,1023,494,240,2046
483,1023,495,241,2046
485,1023,496,242,2046
487,1023,497,243,2046
489,1023,498,244,2046
491,1023,499,245,2046
493,1023,500,246,2046
495,1023,501,247,2046
497,1023,502,248,2046
499,1023,503,249,2046
501,1023,504,250,2046
503,1023,505,251,2046
505,1023,506,252,2046
507,1023,507,253,2046
0,1023,0,254,2046
2,1023,1,255,2046
4,1023,2,256,2046
6,1023,3,257,2046
8,1023,4,258,2046
10,1023,5,259,2046
12,1023,6,260,2046
14,1023,7,261,2046
16,1023,8,262,2046
18,1023,9,263,2046
20,1023,10,264,2046
22,1023,11,265,2046
24,1023,12,266,2046
26,1023,13,267,2046
28,1023,14,268,2046
30,1023,15,269,2046
32,1023,16,270,2046
34,1023,17,271,2046
36,1023,18,272,2046
38,1023,19,273,2046
40,1023,20,274,2046
42,1023,21,275,2046
44,1023,22,276,2046
46,1023,23,277,2046
48,1023,24,278,2046
50,1023,25,279,2046
52,1023,26,280,2046
54,1023,27,281,2046
56,1023,28,282,2046
58,1023,29,283,2046
60,1023,30,284,2046
62,1023,31,285,2046
64,1023,32,286,2046
66,1023,33,287,2046
68,1023,34,288,2046
70,1023,35,289,2046
72,1023,36,290,2046
74,1023,37,291,2046
76,1023,38,292,2046
78,1023,39,293,2046
80,1023,40,294,2046
82,1023,41,295,2046
84,1023,42,296,2046
86,1023,43,297,2046
88,1023,44,298,2046
90,1023,45,299,2046
92,1023,46,300,2046
94,1023,47,301,2046
96,1023,48,302,2046
98,1023,49,303,2046
100,1023,50,304,2046
102,1023,51,305,2046
104,1023,52,306,2046
106,1023,53,307,2046
108,1023,54,308,2046
110,1023,55,309,2046
112,1023,56,310,2046
114,1023,57,311,2046
116,1023,58,312,2046
118,1023,59,313,2046
120,1023,60,314,2046
122,1023,61,315,2046
124,1023,62,316,2046
126,1023,63,317,2046
128,1023,64,318,2046
130,1023,65,319,2046
132,1023,66,320,2046
134,1023,67,321,2046
136,1023,68,322,2046
138,1023,69,323,2046
140,1023,70,324,2046
142,1023,71,325,2046
144,1023,72,326,2046
146,1023,73,327,2046
148,1023,74,328,2046
150,1023,75,329,2046
152,1023,76,330,2046
154,1023,77,331,2046
156,1023,78,332,2046
158,1023,79,333,2046
160,1023,80,334,2046
162,1023,81,335,2046
164,1023,82,336,2046
166,1023,83,337,2046
168,1023,84,338,2046
170,1023,85,339,2046
172,1023,86,340,2046
174,1023,87,341,2046
176,1023,88,342,2046
178,1023,89,343,2046
180,1023,90,344,2046
182,1023,91,345,2046
184,1023,92,346,2046
186,1023,93,347,2046
188,1023,94,348,2046
190,1023,95,349,2046
192,1023,96,350,2046
194,1023,97,351,2046
196,1023,98,352,2046
198,1023,99,353,2046
200,1023,100,354,2046
202,1023,101,355,2046
204,1023,102,356,2046
206,1023,103,357,2046
208,1023,104,358,2046
210,1023,105,359,2046
212,1023,106,360,2046
214,1023,107,361,2046
216,1023,108,362,2046
218,1023,109,363,2046
220,1023,110,364,2046
222,1023,111,365,2046
224,1023,112,366,2046
226,1023,113,367,2046
228,1023,114,368,2046
230,1023,115,369,2046
232,1023,116,370,2046
234,1023,117,371,2046
236,1023,118,372,2046
238,1023,119,373,2046
240,1023,120,374,2046
242,1023,121,375,2046
244,1023,122,376,2046
246,1023,123,377,2046
248,1023,124,378,2046
250,1023,125,379,2046
252,1023,126,380,2046
254,1023,127,381,2046
256,1023,128,382,2046
258,1023,129,383,2046
260,1023,130,384,2046
262,1023,131,385,2046
264,1023,132,386,2046
266,1023,133,387,2046
268,1023,134,388,2046
270,1023,135,389,2046
272,1023,136,390,2046
274,1023,137,391,2046
276,1023,138,392,2046
278,1023,139,393,2046
280,1023,140,394,2046
282,1023,141,395,2046
284,1023,142,396,2046
286,1023,143,397,2046
288,1023,144,398,2046
290,1023,145,399,2046
292,1023,146,400,2046
294,1023,147,401,2046
296,1023,148,402,2046
298,1023,149,403,2046
300,1023,150,404,2046
302,1023,151,405,2046
304,1023,152,406,2046
306,1023,153,407,2046
308,1023,154,408,2046
310,1023,155,409,2046
312,1023,156,410,2046
314,1023,157,411,2046
316,1023,158,412,2046
318,1023,159,413,2046
320,1023,160,414,2046
322,1023,161,415,2046
324,1023,162,416,2046
326,1023,163,417,2046
328,1023,164,418,2046
330,1023,165,419,2046
332,1023,166,420,2046
334,1023,167,421,2046
336,1023,168,422,2046
338,1023,169,423,2046
340,1023,170,424,2046
342,1023,171,425,2046
344,1023,172,426,2046
346,1023,173,427,2046
348,1023,174,428,2046
350,1023,175,429,2046
352,1023,176,430,2046
354,1023,177,431,2046
356,1023,178,432,2046
358,1023,179,433,2046
360,1023,180,434,2046
362,1023,181,435,2046
364,1023,182,436,2046
366,1023,183,437,2046
368,1023,184,438,2046
370,1023,185,439,2046
372,1023,186,440,2046
374,1023,187,441,2046
376,1023,188,442,2046
378,1023,189,443,2046
380,1023,190,444,2046
382,1023,191,445,2046
384,1023,192,446,2046
386,1023,193,447,2046
388,1023,194,448,2046
390,1023,195,449,2046
392,1023,196,450,2046
394,1023,197,451,2046
396,1023,198,452,2046
398,1023,199,453,2046
400,1023,200,454,2046
402,1023,201,455,2046
404,1023,202,456,2046
406,1023,203,457,2046
408,1023,204,458,2046
410,1023,205,459,2046
412,1023,206,460,2046
414,1023,207,461,2046
416,1023,208,462,2046
418,1023,209,463,2046
420,1023,210,464,2046
422,1023,211,465,2046
424,1023,212,466,2046
426,1023,213,467,2046
428,1023,214,468,2046
430,1023,215,469,2046
432,1023,216,470,2046
434,1023,217,471,2046
436,1023,218,472,2046
438,1023,219,473,2046
440,1023,220,474,2046
442,1023,221,475,2046
444,1023,222,476,2046
446,1023,223,477,2046
448,1023,224,478,2046
450,1023,225,479,2046
452,1023,226,480,2046
454,1023,227,481,2046
456,1023,228,482,2046
458,1023,229,483,2046
460,1023,230,484,2046
462,1023,231,485,2046
464,1023,232,486,2046
466,1023,233,487,2046
468,1023,234,488,2046
470,1023,235,489,2046
472,1023,236,490,2046
474,1023,237,491,2046
476,1023,238,492,2046
478,1023,239,493,2046
480,1023,240,494,2046
482,1023,241,495,2046
484,1023,242,496,2046
486,1023,243,497,2046
488,1023,244,498,2046
490,1023,245,499,2046
492,1023,246,500,2046
494,1023,247,501,2046
496,1023,248,502,2046
498,1023,249,503,2046
500,1023,250,504,2046
502,1023,251,505,2046
504,1023,252,506,2046
