node_id,gp
0,1.00058
1,1.00058
2,1.00058
3,1.00058
4,1.00058
5,1.00058
6,1.00058
7,1.00058
8,1.00058
9,1.00058
10,1.00058
11,1.00058
12,1.00058
13,1.00058
14,1.00058
15,1.00058
16,1.00058
17,1.00058
18,1.00058
19,1.00058
20,1.00058
21,1.00058
22,1.00058
23,1.00058
24,1.00058
25,1.00058
26,1.00058
27,1.00058
28,1.00058
29,1.00058
30,1.00058
31,1.00058
32,1.00058
33,1.00058
34,1.00058
35,1.00058
36,1.00058
37,1.00058
38,1.00058
39,1.00058
40,1.00058
41,1.00058
42,1.00058
43,1.00058
44,1.00058
45,1.00058
46,1.00058
47,1.00058
48,1.00058
49,1.00058
50,1.00058
51,1.00058
52,1.00058
53,1.00058
54,1.00058
55,1.00058
56,1.00058
57,1.00058
58,1.00058
59,1.00058
60,1.00058
61,1.00058
62,1.00058
63,1.00058
64,1.00058
65,1.00058
66,1.00058
67,1.00058
68,1.00058
69,1.00058
70,1.00058
71,1.00058
72,1.00058
73,1.00058
74,1.00058
75,1.00058
76,1.00058
77,1.00058
78,1.00058
79,1.00058
80,1.00058
81,1.00058
82,1.00058
83,1.00058
84,1.00058
85,1.00058
86,1.00058
87,1.00058
88,1.00058
89,1.00058
90,1.00058
91,1.00058
92,1.00058
93,1.00058
94,1.00058
95,1.00058
96,1.00058
97,1.00058
98,1.00058
99,1.00058
100,1.00058
101,1.00058
102,1.00058
103,1.00058
104,1.00058
105,1.00058
106,1.00058
107,1.00058
108,1.00058
109,1.00058
110,1.00058
111,1.00058
112,1.00058
113,1.00058
114,1.00058
115,1.00058
116,1.00058
117,1.00058
118,1.00058
119,1.00058
120,1.00058
121,1.00058
122,1.00058
123,1.00058
124,1.00058
125,1.00058
126,1.00058
127,1.00058
128,1.00058
129,1.00058
130,1.00058
131,1.00058
132,1.00058
133,1.00058
134,1.00058
135,1.00058
136,1.00058
137,1.00058
138,1.00058
139,1.00058
140,1.00058
141,1.00058
142,1.00058
143,1.00058
144,1.00058
145,1.00058
146,1.00058
147,1.00058
148,1.00058
149,1.00058
150,1.00058
151,1.00058
152,1.00058
153,1.00058
154,1.00058
155,1.00058
156,1.00058
157,1.00058
158,1.00058
159,1.00058
160,1.00058
161,1.00058
162,1.00058
163,1.00058
164,1.00058
165,1.00058
166,1.00058
167,1.00058
168,1.00058
169,1.00058
170,1.00058
171,1.00058
172,1.00058
173,1.00058
174,1.00058
175,1.00058
176,1.00058
177,1.00058
178,1.00058
179,1.00058
180,1.00058
181,1.00058
182,1.00058
183,1.00058
184,1.00058
185,1.00058
186,1.00058
187,1.00058
188,1.00058
189,1.00058
190,1.00058
191,1.00058
192,1.00058
193,1.00058
194,1.00058
195,1.00058
196,1.00058
197,1.00058
198,1.00058
199,1.00058
200,1.00058
201,1.00058
202,1.00058
203,1.00058
204,1.00058
205,1.00058
206,1.00058
207,1.00058
208,1.00058
209,1.00058
210,1.00058
211,1.00058
212,1.00058
213,1.00058
214,1.00058
215,1.00058
216,1.00058
217,1.00058
218,1.00058
219,1.00058
220,1.00058
221,1.00058
222,1.00058
223,1.00058
224,1.00058
225,1.00058
226,1.00058
227,1.00058
228,1.00058
229,1.00058
230,1.00058
231,1.00058
232,1.00058
233,1.00058
234,1.00058
235,1.00058
236,1.00058
237,1.00058
238,1.00058
239,1.00058
240,1.00058
241,1.00058
242,1.00058
243,1.00058
244,1.00058
245,1.00058
246,1.00058
247,1.00058
248,1.00058
249,1.00058
250,1.00058
251,1.00058
252,1.00058
253,1.00058
254,1.00058
255,1.00058
256,1.00058
257,1.00058
258,1.00058
259,1.00058
260,1.00058
261,1.00058
262,1.00058
263,1.00058
264,1.00058
265,1.00058
266,1.00058
267,1.00058
268,1.00058
269,1.00058
270,1.00058
271,1.00058
272,1.00058
273,1.00058
274,1.00058
275,1.00058
276,1.00058
277,1.00058
278,1.00058
279,1.00058
280,1.00058
281,1.00058
282,1.00058
283,1.00058
284,1.00058
285,1.00058
286,1.00058
287,1.00058
288,1.00058
289,1.00058
290,1.00058
291,1.00058
292,1.00058
293,1.00058
294,1.00058
295,1.00058
296,1.00058
297,1.00058
298,1.00058
299,1.00058
300,1.00058
301,1.00058
302,1.00058
303,1.00058
304,1.00058
305,1.00058
306,1.00058
307,1.00058
308,1.00058
309,1.00058
310,1.00058
311,1.00058
312,1.00058
313,1.00058
314,1.00058
315,1.00058
316,1.00058
317,1.00058
318,1.00058
319,1.00058
320,1.00058
321,1.00058
322,1.00058
323,1.00058
324,1.00058
325,1.00058
326,1.00058
327,1.00058
328,1.00058
329,1.00058
330,1.00058
331,1.00058
332,1.00058
333,1.00058
334,1.00058
335,1.00058
336,1.00058
337,1.00058
338,1.00058
339,1.00058
340,1.00058
341,1.00058
342,1.00058
343,1.00058
344,1.00058
345,1.00058
346,1.00058
347,1.00058
348,1.00058
349,1.00058
350,1.00058
351,1.00058
352,1.00058
353,1.00058
354,1.00058
355,1.00058
356,1.00058
357,1.00058
