flow_id,size,source,target,fct
660,1023,330,661,1700
1,1023,331,0,2046
3,1023,332,1,2046
5,1023,333,2,2046
7,1023,334,3,2046
9,1023,335,4,2046
11,1023,336,5,2046
13,1023,337,6,2046
15,1023,338,7,2046
17,1023,339,8,2046
19,1023,340,9,2046
21,1023,341,10,2046
23,1023,342,11,2046
25,1023,343,12,2046
27,1023,344,13,2046
29,1023,345,14,2046
31,1023,346,15,2046
33,1023,347,16,2046
35,1023,348,17,2046
37,1023,349,18,2046
39,1023,350,19,2046
41,1023,351,20,2046
43,1023,352,21,2046
45,1023,353,22,2046
47,1023,354,23,2046
49,1023,355,24,2046
51,1023,356,25,2046
53,1023,357,26,2046
55,1023,358,27,2046
57,1023,359,28,2046
59,1023,360,29,2046
61,1023,361,30,2046
63,1023,362,31,2046
65,1023,363,32,2046
67,1023,364,33,2046
69,1023,365,34,2046
71,1023,366,35,2046
73,1023,367,36,2046
75,1023,368,37,2046
77,1023,369,38,2046
79,1023,370,39,2046
81,1023,371,40,2046
83,1023,372,41,2046
85,1023,373,42,2046
87,1023,374,43,2046
89,1023,375,44,2046
91,1023,376,45,2046
93,1023,377,46,2046
95,1023,378,47,2046
97,1023,379,48,2046
99,1023,380,49,2046
101,1023,381,50,2046
103,1023,382,51,2046
105,1023,383,52,2046
107,1023,384,53,2046
109,1023,385,54,2046
111,1023,386,55,2046
113,1023,387,56,2046
115,1023,388,57,2046
117,1023,389,58,2046
119,1023,390,59,2046
121,1023,391,60,2046
123,1023,392,61,2046
125,1023,393,62,2046
127,1023,394,63,2046
129,1023,395,64,2046
131,1023,396,65,2046
133,1023,397,66,2046
135,1023,398,67,2046
137,1023,399,68,2046
139,1023,400,69,2046
141,1023,401,70,2046
143,1023,402,71,2046
145,1023,403,72,2046
147,1023,404,73,2046
149,1023,405,74,2046
151,1023,406,75,2046
153,1023,407,76,2046
155,1023,408,77,2046
157,1023,409,78,2046
159,1023,410,79,2046
161,1023,411,80,2046
163,1023,412,81,2046
165,1023,413,82,2046
167,1023,414,83,2046
169,1023,415,84,2046
171,1023,416,85,2046
173,1023,417,86,2046
175,1023,418,87,2046
177,1023,419,88,2046
179,1023,420,89,2046
181,1023,421,90,2046
183,1023,422,91,2046
185,1023,423,92,2046
187,1023,424,93,2046
189,1023,425,94,2046
191,1023,426,95,2046
193,1023,427,96,2046
195,1023,428,97,2046
197,1023,429,98,2046
199,1023,430,99,2046
201,1023,431,100,2046
203,1023,432,101,2046
205,1023,433,102,2046
207,1023,434,103,2046
209,1023,435,104,2046
211,1023,436,105,2046
213,1023,437,106,2046
