node_id,gp
0,1.00067
1,1.00067
2,1.00067
3,1.00067
4,1.00067
5,1.00067
6,1.00067
7,1.00067
8,1.00067
9,1.00067
10,1.00067
11,1.00067
12,1.00067
13,1.00067
14,1.00067
15,1.00067
16,1.00067
17,1.00067
18,1.00067
19,1.00067
20,1.00067
21,1.00067
22,1.00067
23,1.00067
24,1.00067
25,1.00067
26,1.00067
27,1.00067
28,1.00067
29,1.00067
30,1.00067
31,1.00067
32,1.00067
33,1.00067
34,1.00067
35,1.00067
36,1.00067
37,1.00067
38,1.00067
39,1.00067
40,1.00067
41,1.00067
42,1.00067
43,1.00067
44,1.00067
45,1.00067
46,1.00067
47,1.00067
48,1.00067
49,1.00067
50,1.00067
51,1.00067
52,1.00067
53,1.00067
54,1.00067
55,1.00067
56,1.00067
57,1.00067
58,1.00067
59,1.00067
60,1.00067
61,1.00067
62,1.00067
63,1.00067
64,1.00067
65,1.00067
66,1.00067
67,1.00067
68,1.00067
69,1.00067
70,1.00067
71,1.00067
72,1.00067
73,1.00067
74,1.00067
75,1.00067
76,1.00067
77,1.00067
78,1.00067
79,1.00067
80,1.00067
81,1.00067
82,1.00067
83,1.00067
84,1.00067
85,1.00067
86,1.00067
87,1.00067
88,1.00067
89,1.00067
90,1.00067
91,1.00067
92,1.00067
93,1.00067
94,1.00067
95,1.00067
96,1.00067
97,1.00067
98,1.00067
99,1.00067
100,1.00067
101,1.00067
102,1.00067
103,1.00067
104,1.00067
105,1.00067
106,1.00067
107,1.00067
108,1.00067
109,1.00067
110,1.00067
111,1.00067
112,1.00067
113,1.00067
114,1.00067
115,1.00067
116,1.00067
117,1.00067
118,1.00067
119,1.00067
120,1.00067
121,1.00067
122,1.00067
123,1.00067
124,1.00067
125,1.00067
126,1.00067
127,1.00067
128,1.00067
129,1.00067
130,1.00067
131,1.00067
132,1.00067
133,1.00067
134,1.00067
135,1.00067
136,1.00067
137,1.00067
138,1.00067
139,1.00067
140,1.00067
141,1.00067
142,1.00067
143,1.00067
144,1.00067
145,1.00067
146,1.00067
147,1.00067
148,1.00067
149,1.00067
150,1.00067
151,1.00067
152,1.00067
153,1.00067
154,1.00067
155,1.00067
156,1.00067
157,1.00067
158,1.00067
159,1.00067
160,1.00067
161,1.00067
162,1.00067
163,1.00067
164,1.00067
165,1.00067
166,1.00067
167,1.00067
168,1.00067
169,1.00067
170,1.00067
171,1.00067
172,1.00067
173,1.00067
174,1.00067
175,1.00067
176,1.00067
177,1.00067
178,1.00067
179,1.00067
180,1.00067
181,1.00067
182,1.00067
183,1.00067
184,1.00067
185,1.00067
186,1.00067
187,1.00067
188,1.00067
189,1.00067
190,1.00067
191,1.00067
192,1.00067
193,1.00067
194,1.00067
195,1.00067
196,1.00067
197,1.00067
198,1.00067
199,1.00067
200,1.00067
201,1.00067
202,1.00067
203,1.00067
204,1.00067
205,1.00067
206,1.00067
207,1.00067
208,1.00067
209,1.00067
210,1.00067
211,1.00067
212,1.00067
213,1.00067
214,1.00067
215,1.00067
216,1.00067
217,1.00067
218,1.00067
219,1.00067
220,1.00067
221,1.00067
222,1.00067
223,1.00067
224,1.00067
225,1.00067
226,1.00067
227,1.00067
228,1.00067
229,1.00067
230,1.00067
231,1.00067
232,1.00067
233,1.00067
234,1.00067
235,1.00067
236,1.00067
237,1.00067
238,1.00067
239,1.00067
240,1.00067
241,1.00067
242,1.00067
243,1.00067
244,1.00067
245,1.00067
246,1.00067
247,1.00067
248,1.00067
249,1.00067
250,1.00067
251,1.00067
252,1.00067
253,1.00067
254,1.00067
255,1.00067
256,1.00067
257,1.00067
258,1.00067
259,1.00067
260,1.00067
261,1.00067
262,1.00067
263,1.00067
264,1.00067
265,1.00067
266,1.00067
267,1.00067
268,1.00067
269,1.00067
270,1.00067
271,1.00067
272,1.00067
273,1.00067
274,1.00067
275,1.00067
276,1.00067
277,1.00067
278,1.00067
279,1.00067
280,1.00067
281,1.00067
282,1.00067
283,1.00067
284,1.00067
285,1.00067
286,1.00067
287,1.00067
288,1.00067
289,1.00067
290,1.00067
291,1.00067
292,1.00067
293,1.00067
294,1.00067
295,1.00067
296,1.00067
297,1.00067
298,1.00067
299,1.00067
300,1.00067
301,1.00067
302,1.00067
303,1.00067
304,1.00067
305,1.00067
306,1.00067
307,1.00067
308,1.00067
309,1.00067
310,1.00067
311,1.00067
312,1.00067
313,1.00067
314,1.00067
315,1.00067
316,1.00067
317,1.00067
318,1.00067
319,1.00067
320,1.00067
321,1.00067
322,1.00067
323,1.00067
324,1.00067
325,1.00067
326,1.00067
327,1.00067
328,1.00067
329,1.00067
330,1.00067
331,1.00067
332,1.00067
333,1.00067
334,1.00067
335,1.00067
336,1.00067
337,1.00067
338,1.00067
339,1.00067
340,1.00067
341,1.00067
342,1.00067
343,1.00067
344,1.00067
345,1.00067
346,1.00067
347,1.00067
348,1.00067
349,1.00067
350,1.00067
351,1.00067
352,1.00067
353,1.00067
354,1.00067
355,1.00067
356,1.00067
357,1.00067
358,1.00067
359,1.00067
360,1.00067
361,1.00067
362,1.00067
363,1.00067
364,1.00067
365,1.00067
366,1.00067
367,1.00067
368,1.00067
369,1.00067
370,1.00067
371,1.00067
372,1.00067
373,1.00067
374,1.00067
375,1.00067
376,1.00067
377,1.00067
378,1.00067
379,1.00067
380,1.00067
381,1.00067
382,1.00067
383,1.00067
384,1.00067
385,1.00067
386,1.00067
387,1.00067
388,1.00067
389,1.00067
390,1.00067
391,1.00067
392,1.00067
393,1.00067
394,1.00067
395,1.00067
396,1.00067
397,1.00067
398,1.00067
399,1.00067
400,1.00067
401,1.00067
402,1.00067
403,1.00067
404,1.00067
405,1.00067
406,1.00067
407,1.00067
408,1.00067
409,1.00067
410,1.00067
411,1.00067
412,1.00067
413,1.00067
414,1.00067
415,1.00067
416,1.00067
417,1.00067
418,1.00067
419,1.00067
420,1.00067
421,1.00067
422,1.00067
423,1.00067
424,1.00067
425,1.00067
426,1.00067
427,1.00067
428,1.00067
429,1.00067
430,1.00067
431,1.00067
432,1.00067
433,1.00067
434,1.00067
435,1.00067
436,1.00067
437,1.00067
438,1.00067
439,1.00067
440,1.00067
441,1.00067
442,1.00067
443,1.00067
444,1.00067
445,1.00067
446,1.00067
447,1.00067
448,1.00067
449,1.00067
450,1.00067
451,1.00067
452,1.00067
453,1.00067
454,1.00067
455,1.00067
456,1.00067
457,1.00067
458,1.00067
459,1.00067
460,1.00067
461,1.00067
462,1.00067
463,1.00067
464,1.00067
465,1.00067
466,1.00067
467,1.00067
468,1.00067
469,1.00067
470,1.00067
471,1.00067
472,1.00067
473,1.00067
474,1.00067
475,1.00067
476,0.318182
477,0.318182
478,0.318182
479,0.318182
480,0.318182
481,0.318182
