flow_id,size,source,target,fct
492,1023,246,493,1658
1,1023,247,0,2046
3,1023,248,1,2046
5,1023,249,2,2046
7,1023,250,3,2046
9,1023,251,4,2046
11,1023,252,5,2046
13,1023,253,6,2046
15,1023,254,7,2046
17,1023,255,8,2046
19,1023,256,9,2046
21,1023,257,10,2046
23,1023,258,11,2046
25,1023,259,12,2046
27,1023,260,13,2046
29,1023,261,14,2046
31,1023,262,15,2046
33,1023,263,16,2046
35,1023,264,17,2046
37,1023,265,18,2046
39,1023,266,19,2046
41,1023,267,20,2046
43,1023,268,21,2046
45,1023,269,22,2046
47,1023,270,23,2046
49,1023,271,24,2046
51,1023,272,25,2046
53,1023,273,26,2046
55,1023,274,27,2046
57,1023,275,28,2046
59,1023,276,29,2046
61,1023,277,30,2046
63,1023,278,31,2046
65,1023,279,32,2046
67,1023,280,33,2046
69,1023,281,34,2046
71,1023,282,35,2046
73,1023,283,36,2046
75,1023,284,37,2046
77,1023,285,38,2046
79,1023,286,39,2046
81,1023,287,40,2046
83,1023,288,41,2046
85,1023,289,42,2046
87,1023,290,43,2046
89,1023,291,44,2046
91,1023,292,45,2046
93,1023,293,46,2046
95,1023,294,47,2046
97,1023,295,48,2046
99,1023,296,49,2046
101,1023,297,50,2046
103,1023,298,51,2046
105,1023,299,52,2046
107,1023,300,53,2046
109,1023,301,54,2046
111,1023,302,55,2046
113,1023,303,56,2046
115,1023,304,57,2046
117,1023,305,58,2046
119,1023,306,59,2046
121,1023,307,60,2046
123,1023,308,61,2046
125,1023,309,62,2046
127,1023,310,63,2046
129,1023,311,64,2046
131,1023,312,65,2046
133,1023,313,66,2046
135,1023,314,67,2046
137,1023,315,68,2046
139,1023,316,69,2046
141,1023,317,70,2046
143,1023,318,71,2046
145,1023,319,72,2046
147,1023,320,73,2046
149,1023,321,74,2046
151,1023,322,75,2046
153,1023,323,76,2046
155,1023,324,77,2046
157,1023,325,78,2046
159,1023,326,79,2046
161,1023,327,80,2046
163,1023,328,81,2046
165,1023,329,82,2046
167,1023,330,83,2046
169,1023,331,84,2046
171,1023,332,85,2046
173,1023,333,86,2046
175,1023,334,87,2046
177,1023,335,88,2046
179,1023,336,89,2046
181,1023,337,90,2046
183,1023,338,91,2046
185,1023,339,92,2046
187,1023,340,93,2046
189,1023,341,94,2046
191,1023,342,95,2046
193,1023,343,96,2046
195,1023,344,97,2046
197,1023,345,98,2046
199,1023,346,99,2046
201,1023,347,100,2046
203,1023,348,101,2046
205,1023,349,102,2046
207,1023,350,103,2046
209,1023,351,104,2046
211,1023,352,105,2046
213,1023,353,106,2046
215,1023,354,107,2046
217,1023,355,108,2046
219,1023,356,109,2046
221,1023,357,110,2046
223,1023,358,111,2046
225,1023,359,112,2046
227,1023,360,113,2046
229,1023,361,114,2046
231,1023,362,115,2046
233,1023,363,116,2046
235,1023,364,117,2046
237,1023,365,118,2046
239,1023,366,119,2046
241,1023,367,120,2046
243,1023,368,121,2046
245,1023,369,122,2046
247,1023,370,123,2046
249,1023,371,124,2046
251,1023,372,125,2046
253,1023,373,126,2046
255,1023,374,127,2046
257,1023,375,128,2046
259,1023,376,129,2046
261,1023,377,130,2046
263,1023,378,131,2046
265,1023,379,132,2046
267,1023,380,133,2046
269,1023,381,134,2046
271,1023,382,135,2046
273,1023,383,136,2046
275,1023,384,137,2046
277,1023,385,138,2046
279,1023,386,139,2046
281,1023,387,140,2046
283,1023,388,141,2046
285,1023,389,142,2046
287,1023,390,143,2046
289,1023,391,144,2046
291,1023,392,145,2046
293,1023,393,146,2046
295,1023,394,147,2046
297,1023,395,148,2046
299,1023,396,149,2046
301,1023,397,150,2046
303,1023,398,151,2046
305,1023,399,152,2046
307,1023,400,153,2046
309,1023,401,154,2046
