flow_id,size,source,target,fct
1006,1023,503,1007,2030
1,1023,504,0,2046
3,1023,505,1,2046
5,1023,506,2,2046
7,1023,507,3,2046
9,1023,508,4,2046
11,1023,509,5,2046
13,1023,510,6,2046
15,1023,511,7,2046
17,1023,512,8,2046
19,1023,513,9,2046
21,1023,514,10,2046
23,1023,515,11,2046
25,1023,516,12,2046
27,1023,517,13,2046
29,1023,518,14,2046
31,1023,519,15,2046
33,1023,520,16,2046
35,1023,521,17,2046
37,1023,522,18,2046
39,1023,523,19,2046
41,1023,524,20,2046
43,1023,525,21,2046
45,1023,526,22,2046
47,1023,527,23,2046
49,1023,528,24,2046
51,1023,529,25,2046
53,1023,530,26,2046
55,1023,531,27,2046
57,1023,532,28,2046
59,1023,533,29,2046
61,1023,534,30,2046
63,1023,535,31,2046
65,1023,536,32,2046
67,1023,537,33,2046
69,1023,538,34,2046
71,1023,539,35,2046
73,1023,540,36,2046
75,1023,541,37,2046
77,1023,542,38,2046
79,1023,543,39,2046
81,1023,544,40,2046
83,1023,545,41,2046
85,1023,546,42,2046
87,1023,547,43,2046
89,1023,548,44,2046
91,1023,549,45,2046
93,1023,550,46,2046
95,1023,551,47,2046
97,1023,552,48,2046
99,1023,553,49,2046
101,1023,554,50,2046
103,1023,555,51,2046
105,1023,556,52,2046
107,1023,557,53,2046
109,1023,558,54,2046
111,1023,559,55,2046
113,1023,560,56,2046
115,1023,561,57,2046
117,1023,562,58,2046
119,1023,563,59,2046
121,1023,564,60,2046
123,1023,565,61,2046
125,1023,566,62,2046
127,1023,567,63,2046
129,1023,568,64,2046
131,1023,569,65,2046
133,1023,570,66,2046
135,1023,571,67,2046
137,1023,572,68,2046
139,1023,573,69,2046
141,1023,574,70,2046
143,1023,575,71,2046
145,1023,576,72,2046
147,1023,577,73,2046
149,1023,578,74,2046
151,1023,579,75,2046
153,1023,580,76,2046
155,1023,581,77,2046
157,1023,582,78,2046
159,1023,583,79,2046
161,1023,584,80,2046
163,1023,585,81,2046
165,1023,586,82,2046
167,1023,587,83,2046
169,1023,588,84,2046
171,1023,589,85,2046
173,1023,590,86,2046
175,1023,591,87,2046
177,1023,592,88,2046
179,1023,593,89,2046
181,1023,594,90,2046
183,1023,595,91,2046
185,1023,596,92,2046
187,1023,597,93,2046
189,1023,598,94,2046
191,1023,599,95,2046
193,1023,600,96,2046
195,1023,601,97,2046
197,1023,602,98,2046
199,1023,603,99,2046
201,1023,604,100,2046
203,1023,605,101,2046
205,1023,606,102,2046
207,1023,607,103,2046
209,1023,608,104,2046
211,1023,609,105,2046
213,1023,610,106,2046
215,1023,611,107,2046
217,1023,612,108,2046
219,1023,613,109,2046
221,1023,614,110,2046
223,1023,615,111,2046
225,1023,616,112,2046
227,1023,617,113,2046
229,1023,618,114,2046
231,1023,619,115,2046
233,1023,620,116,2046
235,1023,621,117,2046
237,1023,622,118,2046
239,1023,623,119,2046
241,1023,624,120,2046
243,1023,625,121,2046
245,1023,626,122,2046
247,1023,627,123,2046
249,1023,628,124,2046
251,1023,629,125,2046
253,1023,630,126,2046
255,1023,631,127,2046
257,1023,632,128,2046
259,1023,633,129,2046
261,1023,634,130,2046
263,1023,635,131,2046
265,1023,636,132,2046
267,1023,637,133,2046
269,1023,638,134,2046
271,1023,639,135,2046
273,1023,640,136,2046
275,1023,641,137,2046
277,1023,642,138,2046
279,1023,643,139,2046
281,1023,644,140,2046
283,1023,645,141,2046
285,1023,646,142,2046
287,1023,647,143,2046
289,1023,648,144,2046
291,1023,649,145,2046
293,1023,650,146,2046
295,1023,651,147,2046
297,1023,652,148,2046
299,1023,653,149,2046
301,1023,654,150,2046
303,1023,655,151,2046
305,1023,656,152,2046
307,1023,657,153,2046
309,1023,658,154,2046
311,1023,659,155,2046
313,1023,660,156,2046
315,1023,661,157,2046
317,1023,662,158,2046
319,1023,663,159,2046
321,1023,664,160,2046
323,1023,665,161,2046
325,1023,666,162,2046
327,1023,667,163,2046
329,1023,668,164,2046
