flow_id,size,source,target,fct
424,1023,212,425,1641
1,1023,213,0,2046
3,1023,214,1,2046
5,1023,215,2,2046
7,1023,216,3,2046
9,1023,217,4,2046
11,1023,218,5,2046
13,1023,219,6,2046
15,1023,220,7,2046
17,1023,221,8,2046
19,1023,222,9,2046
21,1023,223,10,2046
23,1023,224,11,2046
25,1023,225,12,2046
27,1023,226,13,2046
29,1023,227,14,2046
31,1023,228,15,2046
33,1023,229,16,2046
35,1023,230,17,2046
37,1023,231,18,2046
39,1023,232,19,2046
41,1023,233,20,2046
43,1023,234,21,2046
45,1023,235,22,2046
47,1023,236,23,2046
49,1023,237,24,2046
51,1023,238,25,2046
53,1023,239,26,2046
55,1023,240,27,2046
57,1023,241,28,2046
59,1023,242,29,2046
61,1023,243,30,2046
63,1023,244,31,2046
65,1023,245,32,2046
67,1023,246,33,2046
69,1023,247,34,2046
71,1023,248,35,2046
73,1023,249,36,2046
75,1023,250,37,2046
77,1023,251,38,2046
79,1023,252,39,2046
81,1023,253,40,2046
83,1023,254,41,2046
85,1023,255,42,2046
87,1023,256,43,2046
89,1023,257,44,2046
91,1023,258,45,2046
93,1023,259,46,2046
95,1023,260,47,2046
97,1023,261,48,2046
99,1023,262,49,2046
101,1023,263,50,2046
103,1023,264,51,2046
105,1023,265,52,2046
107,1023,266,53,2046
109,1023,267,54,2046
111,1023,268,55,2046
113,1023,269,56,2046
115,1023,270,57,2046
117,1023,271,58,2046
119,1023,272,59,2046
121,1023,273,60,2046
123,1023,274,61,2046
125,1023,275,62,2046
127,1023,276,63,2046
129,1023,277,64,2046
131,1023,278,65,2046
133,1023,279,66,2046
135,1023,280,67,2046
137,1023,281,68,2046
139,1023,282,69,2046
141,1023,283,70,2046
143,1023,284,71,2046
145,1023,285,72,2046
147,1023,286,73,2046
149,1023,287,74,2046
151,1023,288,75,2046
153,1023,289,76,2046
155,1023,290,77,2046
157,1023,291,78,2046
159,1023,292,79,2046
161,1023,293,80,2046
163,1023,294,81,2046
165,1023,295,82,2046
167,1023,296,83,2046
169,1023,297,84,2046
171,1023,298,85,2046
173,1023,299,86,2046
175,1023,300,87,2046
177,1023,301,88,2046
179,1023,302,89,2046
181,1023,303,90,2046
183,1023,304,91,2046
185,1023,305,92,2046
187,1023,306,93,2046
189,1023,307,94,2046
191,1023,308,95,2046
193,1023,309,96,2046
195,1023,310,97,2046
197,1023,311,98,2046
199,1023,312,99,2046
201,1023,313,100,2046
203,1023,314,101,2046
205,1023,315,102,2046
207,1023,316,103,2046
209,1023,317,104,2046
211,1023,318,105,2046
213,1023,319,106,2046
215,1023,320,107,2046
217,1023,321,108,2046
219,1023,322,109,2046
221,1023,323,110,2046
223,1023,324,111,2046
225,1023,325,112,2046
227,1023,326,113,2046
229,1023,327,114,2046
231,1023,328,115,2046
233,1023,329,116,2046
235,1023,330,117,2046
237,1023,331,118,2046
239,1023,332,119,2046
241,1023,333,120,2046
243,1023,334,121,2046
245,1023,335,122,2046
247,1023,336,123,2046
249,1023,337,124,2046
251,1023,338,125,2046
253,1023,339,126,2046
255,1023,340,127,2046
257,1023,341,128,2046
259,1023,342,129,2046
261,1023,343,130,2046
263,1023,344,131,2046
265,1023,345,132,2046
267,1023,346,133,2046
269,1023,347,134,2046
271,1023,348,135,2046
273,1023,349,136,2046
275,1023,350,137,2046
277,1023,351,138,2046
279,1023,352,139,2046
281,1023,353,140,2046
283,1023,354,141,2046
285,1023,355,142,2046
287,1023,356,143,2046
289,1023,357,144,2046
291,1023,358,145,2046
293,1023,359,146,2046
295,1023,360,147,2046
297,1023,361,148,2046
299,1023,362,149,2046
301,1023,363,150,2046
303,1023,364,151,2046
305,1023,365,152,2046
307,1023,366,153,2046
309,1023,367,154,2046
311,1023,368,155,2046
313,1023,369,156,2046
315,1023,370,157,2046
317,1023,371,158,2046
319,1023,372,159,2046
321,1023,373,160,2046
323,1023,374,161,2046
325,1023,375,162,2046
327,1023,376,163,2046
329,1023,377,164,2046
331,1023,378,165,2046
333,1023,379,166,2046
335,1023,380,167,2046
337,1023,381,168,2046
339,1023,382,169,2046
341,1023,383,170,2046
343,1023,384,171,2046
345,1023,385,172,2046
347,1023,386,173,2046
349,1023,387,174,2046
351,1023,388,175,2046
353,1023,389,176,2046
355,1023,390,177,2046
357,1023,391,178,2046
359,1023,392,179,2046
361,1023,393,180,2046
363,1023,394,181,2046
365,1023,395,182,2046
367,1023,396,183,2046
369,1023,397,184,2046
371,1023,398,185,2046
373,1023,399,186,2046
375,1023,400,187,2046
377,1023,401,188,2046
379,1023,402,189,2046
381,1023,403,190,2046
383,1023,404,191,2046
385,1023,405,192,2046
387,1023,406,193,2046
389,1023,407,194,2046
391,1023,408,195,2046
393,1023,409,196,2046
395,1023,410,197,2046
397,1023,411,198,2046
399,1023,412,199,2046
401,1023,413,200,2046
403,1023,414,201,2046
405,1023,415,202,2046
407,1023,416,203,2046
409,1023,417,204,2046
411,1023,418,205,2046
413,1023,419,206,2046
415,1023,420,207,2046
417,1023,421,208,2046
419,1023,422,209,2046
421,1023,423,210,2046
423,1023,424,211,2046
425,1023,425,212,2046
0,1023,0,213,2046
2,1023,1,214,2046
4,1023,2,215,2046
6,1023,3,216,2046
8,1023,4,217,2046
10,1023,5,218,2046
12,1023,6,219,2046
14,1023,7,220,2046
16,1023,8,221,2046
18,1023,9,222,2046
20,1023,10,223,2046
22,1023,11,224,2046
24,1023,12,225,2046
26,1023,13,226,2046
28,1023,14,227,2046
30,1023,15,228,2046
32,1023,16,229,2046
34,1023,17,230,2046
36,1023,18,231,2046
38,1023,19,232,2046
40,1023,20,233,2046
42,1023,21,234,2046
44,1023,22,235,2046
46,1023,23,236,2046
48,1023,24,237,2046
50,1023,25,238,2046
52,1023,26,239,2046
54,1023,27,240,2046
56,1023,28,241,2046
58,1023,29,242,2046
60,1023,30,243,2046
62,1023,31,244,2046
64,1023,32,245,2046
66,1023,33,246,2046
68,1023,34,247,2046
70,1023,35,248,2046
72,1023,36,249,2046
74,1023,37,250,2046
76,1023,38,251,2046
78,1023,39,252,2046
80,1023,40,253,2046
82,1023,41,254,2046
84,1023,42,255,2046
86,1023,43,256,2046
88,1023,44,257,2046
90,1023,45,258,2046
92,1023,46,259,2046
94,1023,47,260,2046
96,1023,48,261,2046
98,1023,49,262,2046
100,1023,50,263,2046
102,1023,51,264,2046
104,1023,52,265,2046
106,1023,53,266,2046
108,1023,54,267,2046
110,1023,55,268,2046
112,1023,56,269,2046
114,1023,57,270,2046
116,1023,58,271,2046
118,1023,59,272,2046
120,1023,60,273,2046
122,1023,61,274,2046
124,1023,62,275,2046
126,1023,63,276,2046
128,1023,64,277,2046
130,1023,65,278,2046
132,1023,66,279,2046
134,1023,67,280,2046
136,1023,68,281,2046
138,1023,69,282,2046
140,1023,70,283,2046
142,1023,71,284,2046
144,1023,72,285,2046
146,1023,73,286,2046
148,1023,74,287,2046
150,1023,75,288,2046
152,1023,76,289,2046
154,1023,77,290,2046
156,1023,78,291,2046
158,1023,79,292,2046
160,1023,80,293,2046
162,1023,81,294,2046
164,1023,82,295,2046
166,1023,83,296,2046
168,1023,84,297,2046
170,1023,85,298,2046
172,1023,86,299,2046
174,1023,87,300,2046
176,1023,88,301,2046
178,1023,89,302,2046
180,1023,90,303,2046
182,1023,91,304,2046
184,1023,92,305,2046
186,1023,93,306,2046
188,1023,94,307,2046
190,1023,95,308,2046
192,1023,96,309,2046
194,1023,97,310,2046
196,1023,98,311,2046
198,1023,99,312,2046
200,1023,100,313,2046
202,1023,101,314,2046
204,1023,102,315,2046
206,1023,103,316,2046
208,1023,104,317,2046
210,1023,105,318,2046
212,1023,106,319,2046
214,1023,107,320,2046
216,1023,108,321,2046
218,1023,109,322,2046
220,1023,110,323,2046
222,1023,111,324,2046
224,1023,112,325,2046
226,1023,113,326,2046
228,1023,114,327,2046
230,1023,115,328,2046
232,1023,116,329,2046
234,1023,117,330,2046
236,1023,118,331,2046
238,1023,119,332,2046
240,1023,120,333,2046
242,1023,121,334,2046
244,1023,122,335,2046
246,1023,123,336,2046
248,1023,124,337,2046
250,1023,125,338,2046
252,1023,126,339,2046
254,1023,127,340,2046
256,1023,128,341,2046
258,1023,129,342,2046
260,1023,130,343,2046
262,1023,131,344,2046
264,1023,132,345,2046
266,1023,133,346,2046
268,1023,134,347,2046
270,1023,135,348,2046
272,1023,136,349,2046
274,1023,137,350,2046
276,1023,138,351,2046
278,1023,139,352,2046
280,1023,140,353,2046
282,1023,141,354,2046
284,1023,142,355,2046
286,1023,143,356,2046
288,1023,144,357,2046
290,1023,145,358,2046
292,1023,146,359,2046
294,1023,147,360,2046
296,1023,148,361,2046
298,1023,149,362,2046
300,1023,150,363,2046
302,1023,151,364,2046
304,1023,152,365,2046
306,1023,153,366,2046
308,1023,154,367,2046
310,1023,155,368,2046
312,1023,156,369,2046
314,1023,157,370,2046
316,1023,158,371,2046
318,1023,159,372,2046
320,1023,160,373,2046
322,1023,161,374,2046
324,1023,162,375,2046
326,1023,163,376,2046
328,1023,164,377,2046
330,1023,165,378,2046
332,1023,166,379,2046
334,1023,167,380,2046
336,1023,168,381,2046
338,1023,169,382,2046
340,1023,170,383,2046
342,1023,171,384,2046
344,1023,172,385,2046
346,1023,173,386,2046
348,1023,174,387,2046
350,1023,175,388,2046
352,1023,176,389,2046
354,1023,177,390,2046
356,1023,178,391,2046
358,1023,179,392,2046
360,1023,180,393,2046
362,1023,181,394,2046
364,1023,182,395,2046
366,1023,183,396,2046
368,1023,184,397,2046
370,1023,185,398,2046
372,1023,186,399,2046
374,1023,187,400,2046
376,1023,188,401,2046
378,1023,189,402,2046
380,1023,190,403,2046
382,1023,191,404,2046
384,1023,192,405,2046
386,1023,193,406,2046
388,1023,194,407,2046
390,1023,195,408,2046
392,1023,196,409,2046
394,1023,197,410,2046
396,1023,198,411,2046
398,1023,199,412,2046
400,1023,200,413,2046
402,1023,201,414,2046
404,1023,202,415,2046
406,1023,203,416,2046
408,1023,204,417,2046
410,1023,205,418,2046
412,1023,206,419,2046
414,1023,207,420,2046
416,1023,208,421,2046
418,1023,209,422,2046
420,1023,210,423,2046
422,1023,211,424,2046
