flow_id,size,source,target,fct
608,1023,304,609,1687
1,1023,305,0,2046
3,1023,306,1,2046
5,1023,307,2,2046
7,1023,308,3,2046
9,1023,309,4,2046
11,1023,310,5,2046
13,1023,311,6,2046
15,1023,312,7,2046
17,1023,313,8,2046
19,1023,314,9,2046
21,1023,315,10,2046
23,1023,316,11,2046
25,1023,317,12,2046
27,1023,318,13,2046
29,1023,319,14,2046
31,1023,320,15,2046
33,1023,321,16,2046
35,1023,322,17,2046
37,1023,323,18,2046
39,1023,324,19,2046
41,1023,325,20,2046
43,1023,326,21,2046
45,1023,327,22,2046
47,1023,328,23,2046
49,1023,329,24,2046
51,1023,330,25,2046
53,1023,331,26,2046
55,1023,332,27,2046
57,1023,333,28,2046
59,1023,334,29,2046
61,1023,335,30,2046
63,1023,336,31,2046
65,1023,337,32,2046
67,1023,338,33,2046
69,1023,339,34,2046
71,1023,340,35,2046
73,1023,341,36,2046
75,1023,342,37,2046
77,1023,343,38,2046
79,1023,344,39,2046
81,1023,345,40,2046
83,1023,346,41,2046
85,1023,347,42,2046
87,1023,348,43,2046
89,1023,349,44,2046
91,1023,350,45,2046
93,1023,351,46,2046
95,1023,352,47,2046
97,1023,353,48,2046
99,1023,354,49,2046
101,1023,355,50,2046
103,1023,356,51,2046
105,1023,357,52,2046
107,1023,358,53,2046
109,1023,359,54,2046
111,1023,360,55,2046
113,1023,361,56,2046
115,1023,362,57,2046
117,1023,363,58,2046
119,1023,364,59,2046
121,1023,365,60,2046
123,1023,366,61,2046
125,1023,367,62,2046
127,1023,368,63,2046
129,1023,369,64,2046
131,1023,370,65,2046
133,1023,371,66,2046
135,1023,372,67,2046
137,1023,373,68,2046
139,1023,374,69,2046
141,1023,375,70,2046
143,1023,376,71,2046
145,1023,377,72,2046
147,1023,378,73,2046
149,1023,379,74,2046
151,1023,380,75,2046
153,1023,381,76,2046
155,1023,382,77,2046
157,1023,383,78,2046
159,1023,384,79,2046
161,1023,385,80,2046
163,1023,386,81,2046
165,1023,387,82,2046
167,1023,388,83,2046
169,1023,389,84,2046
171,1023,390,85,2046
173,1023,391,86,2046
175,1023,392,87,2046
177,1023,393,88,2046
179,1023,394,89,2046
181,1023,395,90,2046
183,1023,396,91,2046
185,1023,397,92,2046
187,1023,398,93,2046
189,1023,399,94,2046
191,1023,400,95,2046
193,1023,401,96,2046
195,1023,402,97,2046
197,1023,403,98,2046
199,1023,404,99,2046
201,1023,405,100,2046
203,1023,406,101,2046
205,1023,407,102,2046
207,1023,408,103,2046
209,1023,409,104,2046
211,1023,410,105,2046
213,1023,411,106,2046
215,1023,412,107,2046
217,1023,413,108,2046
219,1023,414,109,2046
221,1023,415,110,2046
223,1023,416,111,2046
225,1023,417,112,2046
